Timestamp,Location_1_Rainfall,Location_1_Temperature,Location_1_Humidity,Location_1_Wind_Speed,Location_2_Rainfall,Location_2_Temperature,Location_2_Humidity,Location_2_Wind_Speed,Location_3_Rainfall,Location_3_Temperature,Location_3_Humidity,Location_3_Wind_Speed,Location_4_Rainfall,Location_4_Temperature,Location_4_Humidity,Location_4_Wind_Speed,Location_5_Rainfall,Location_5_Temperature,Location_5_Humidity,Location_5_Wind_Speed
2023-01-01 00:00:00,2.708150419668497,8.303623827628357,65.73079391863251,8.8133102108188,4.762955941135241,21.290358632386017,64.68030312410906,6.9568937238271,3.286053270945708,16.212901499435922,63.69823432112452,13.031968673548187,3.3179180970157143,12.585404882083463,77.72113899627003,2.0724630914308904,1.6465909191683525,8.45726965850885,74.11072791433386,8.833488453597145
2023-01-01 02:00:00,,,,,3.097940988831671,20.703274071120397,77.80223767005666,0.004148133175388979,,,,,1.232734768534856,22.70917118919045,81.29423291708255,6.567073492379969,2.8857833472650385,21.03614225854905,71.75160873757841,2.6735111506390226
2023-01-01 04:00:00,1.1134183033232086,16.41579401574338,71.02151039768025,10.627321176229923,2.040951713998999,12.93462584135059,62.62231199505237,3.486289453205973,1.4033694659218594,28.693544812784896,75.05162928346495,3.6020302015496224,3.390501007658338,6.15964343128174,70.11163604660719,0.865045471692048,2.0532938295766505,26.72128367096234,75.45388081552048,13.067525502676158
2023-01-01 06:00:00,,,,,0.7013762665787998,24.773123497735597,76.13809365065686,4.7455555287568,1.469965966795912,28.70209790520697,83.8861544380811,1.3219193465026753,3.3852362152520525,13.567607049904485,78.51016308901413,4.183735093206592,0.09683118153212156,5.388522579616321,83.64692669542865,6.5882679491161005
2023-01-01 08:00:00,4.638381323754822,29.80633810819739,71.13021911424497,12.783860029765288,4.164674991279077,15.749364508570913,74.73420900208517,0.07259858913605532,1.440918423271666,10.328632120521117,61.29954516382018,9.677885373728554,0.5211718197492782,28.715844467767095,61.403165919269284,6.078626889386042,0.30340238964483124,8.519926337128194,83.3291656426585,0.3585766397526563
2023-01-01 10:00:00,1.512637155583489,24.92610750852862,67.8088833284519,2.353849760095235,2.7555702361751715,15.916087128589261,61.82300312953287,7.0576436374764615,3.3719019153902714,23.265019618312124,60.18812694209338,10.24047627641345,3.0374885939318186,26.1008150954666,82.26412566783698,9.620684496326229,2.47530585709628,16.35245626704217,63.8044047437247,0.08041817998557743
2023-01-01 12:00:00,1.135835421233406,12.66791193667403,74.6904334089804,3.2200390867804325,1.584360083535109,25.578345858259258,63.78318252018415,14.280727473172348,3.39897798107207,27.0076906111184,61.17505587951135,1.2669256965200881,3.5516546383555663,29.00048001232418,83.89121907540991,3.4063689015828773,1.3891152181816202,27.853944139683733,63.995265294249435,8.633965311995073
2023-01-01 14:00:00,2.2191583729678825,16.287138464455747,81.01325151865592,13.980662862385337,1.9155647214810352,29.830911519407746,60.233792712675054,13.871769860289,1.976460990944811,18.07071418855993,79.12883061515892,4.894233076462073,3.211277643418372,16.05239012834374,82.0183977365374,14.380727157326497,0.8059845214629746,28.786055147067874,79.42964934197401,10.225033806062768
2023-01-01 16:00:00,4.743128708779933,26.702062415230046,70.9756212137989,0.3194904552479494,1.2332773083113997,18.68844143143616,71.45811452603006,13.508478373857557,4.679587436951417,23.888053736869622,75.27355241957652,7.252953840757676,0.08749270827201006,27.535134892977393,81.934590647658,11.386514416993647,0.2979045969765165,27.702137557213938,65.89022892897376,11.838944003296465
2023-01-01 18:00:00,0.07949695754733477,28.642665247418147,74.85483969033031,5.683603555416006,0.9028455813589575,16.205327224463133,72.77726745718641,5.022054055109136,1.4799333172466773,7.8463343429442345,71.4096647691039,8.227973245422904,4.177618173699081,21.24898200372316,73.13616734447663,12.016604067472832,2.162547911836729,8.388048359282102,81.58573440358914,7.4411007781833485
2023-01-01 20:00:00,0.727401742493955,27.00026721586674,69.61640397492648,2.027911568352174,3.2981410361644055,25.251888741032605,81.10628743727729,0.49522020440487924,2.305929623209686,5.3683112523481995,68.74531576956684,6.454799726952458,0.6198996630548953,15.096602315479217,73.20563317154837,11.667212887559893,0.10085615965793604,8.641768700822954,64.90489511729943,2.8903140248408805
2023-01-01 22:00:00,1.9520470279599529,15.57047512115497,70.98148024798299,3.8694600014308516,0.06986913152044194,25.386803309427705,76.72078940542785,5.1002743584770265,,,,,4.3463198361503,14.341356792498301,66.98271290229448,4.072537087878871,2.7384403158496573,7.123004482730073,68.58784456888529,7.069688324586901
2023-01-02 00:00:00,0.5922669206026998,14.682299415756821,68.80515920814523,8.161366821210336,2.637715884182434,12.502830898565088,60.21482573740475,8.534830239325283,,,,,,,,,4.665942585127962,11.809450929675016,66.5788528379499,10.117672137383554
2023-01-02 02:00:00,2.495435266867303,5.613384564817929,68.88119689197327,4.5544222372458485,2.4891882745495915,12.044810435960612,68.76556367097565,2.7487474779223655,1.7363505394298817,19.416539281924937,79.79973175154987,12.62353012273407,3.35231673754535,24.077756350537932,65.90722925228998,5.694248161134361,1.4343701580201773,23.670390931738552,69.47703858055897,6.226776301052132
2023-01-02 04:00:00,2.823922368404851,11.470074276660116,74.01864248995297,4.583834588337589,2.540037356407442,9.672358478813159,81.9473245775138,10.344869334138657,2.858480615541695,27.914228123362502,65.03320520845952,5.433584402044574,4.625025970677218,24.48223860959674,66.62122648642271,13.224654242378962,0.9978787520946281,26.5670124356268,79.08352805380439,11.782082043205904
2023-01-02 06:00:00,2.178870512859894,18.43545111670443,63.25739331903143,1.7474962027909402,1.6903112055041762,29.46760639209923,78.65659259772355,9.72438689967878,3.8300700323936288,8.161373094847194,60.008476072078416,8.671134012612882,3.663425970793832,9.70763438009357,75.46411781397984,11.238963637038765,4.802644023012786,30.139596091404336,65.67594956103663,8.331158530759948
2023-01-02 08:00:00,3.63966033464558,5.245634659614017,81.79005961826206,14.253809233582224,1.9616069563183247,21.421528118348306,69.75501295654406,8.238512742103643,4.801946892826426,23.573160394895055,64.80923295615264,2.726077959223721,3.79729290921066,8.692182165212898,70.82097597213831,5.24471537474054,0.9189822519111973,27.9357991312408,71.16659369885477,10.188455629182634
2023-01-02 10:00:00,0.22976677194495976,29.910282098725425,70.21344951168602,4.8292847013787,3.72494372025953,17.634460668915278,70.17140992133317,13.935564359008897,,,,,1.264018265607435,14.134848376035176,64.55042992332369,7.483292228917127,2.7883451153293386,23.418912530490406,66.27411851753915,10.212073781433821
